index;Dato Numérico;fecha_key;ubicacion_key;causa_key;sexo_key
1913;0,00;0;7;7;1
1914;0,00;1;7;7;1
1915;0,00;0;8;7;1
1916;0,00;1;8;7;1
1917;0,00;0;9;7;1
1918;0,00;1;9;7;1
1919;0,00;0;10;7;1
1920;0,00;1;10;7;1
1921;0,00;0;11;7;1
1922;0,00;1;11;7;1
1923;0,00;0;12;7;1
1924;0,00;1;12;7;1
1925;0,00;0;13;7;1
1926;0,00;1;13;7;1
1927;0,00;0;14;7;1
1928;0,00;0;15;7;1
1929;0,00;1;15;7;1
1930;0,00;0;16;7;1
1931;0,00;1;16;7;1
1932;0,00;0;17;7;1
1933;0,00;1;17;7;1
1934;0,00;0;18;7;1
1935;0,00;1;18;7;1
1936;0,00;0;19;7;1
1937;0,00;1;19;7;1
1938;0,00;0;20;7;1
1939;0,00;1;20;7;1
1940;0,00;0;21;7;1
1941;0,00;1;21;7;1
1942;0,00;0;22;7;1
1943;0,00;1;22;7;1
1944;0,00;0;23;7;1
1945;0,00;1;23;7;1
1946;0,00;0;24;7;1
1947;0,00;1;24;7;1
1948;0,00;0;25;7;1
1949;0,00;1;25;7;1
1950;0,00;0;26;7;1
1951;0,00;1;26;7;1
1952;0,00;0;27;7;1
1953;0,00;1;27;7;1
1954;0,00;0;28;7;1
1955;0,00;1;28;7;1
1956;0,00;0;29;7;1
1957;0,00;1;29;7;1
1958;0,00;0;30;7;1
1959;0,00;1;30;7;1
1960;0,00;0;31;7;1
1961;0,00;1;31;7;1
1962;0,00;0;32;7;1
1963;0,00;1;32;7;1
1964;0,00;1;33;7;1
1965;6,00;0;0;8;1
1966;3,00;1;0;8;1
1967;7,00;2;0;8;1
1968;4,00;0;1;8;1
1969;0,00;1;1;8;1
1970;3,00;2;1;8;1
1971;15,00;0;2;8;1
1972;12,00;1;2;8;1
1973;17,00;2;2;8;1
1974;8,00;0;3;8;1
1975;10,00;1;3;8;1
1976;6,00;2;3;8;1
1977;25,00;0;4;8;1
1978;24,00;1;4;8;1
1979;22,00;2;4;8;1
1980;4,00;0;5;8;1
1981;3,00;1;5;8;1
1982;2,00;2;5;8;1
1983;2,00;0;6;8;1
1984;0,00;1;6;8;1
1985;2,00;2;6;8;1
1986;9,00;0;7;8;1
1987;4,00;1;7;8;1
1988;7,00;2;7;8;1
1989;6,00;0;8;8;1
1990;5,00;1;8;8;1
1991;5,00;2;8;8;1
1992;4,00;0;9;8;1
1993;3,00;1;9;8;1
1994;3,00;2;9;8;1
1995;2,00;0;10;8;1
1996;5,00;1;10;8;1
1997;0,00;2;10;8;1
1998;1,00;0;11;8;1
1999;2,00;1;11;8;1
2000;1,00;2;11;8;1
2001;5,00;0;12;8;1
2002;3,00;1;12;8;1
2003;2,00;2;12;8;1
2004;2,00;0;13;8;1
2005;0,00;1;13;8;1
2006;3,00;2;13;8;1
2007;0,00;0;14;8;1
2008;1,00;0;15;8;1
2009;0,00;1;15;8;1
2010;1,00;2;15;8;1
2011;1,00;0;16;8;1
2012;0,00;1;16;8;1
2013;2,00;2;16;8;1
2014;14,00;0;17;8;1
2015;11,00;1;17;8;1
2016;14,00;2;17;8;1
2017;5,00;0;18;8;1
2018;3,00;1;18;8;1
2019;5,00;2;18;8;1
2020;3,00;0;19;8;1
2021;4,00;1;19;8;1
2022;3,00;2;19;8;1
2023;4,00;0;20;8;1
2024;2,00;1;20;8;1
2025;2,00;2;20;8;1
2026;1,00;0;21;8;1
2027;3,00;1;21;8;1
2028;0,00;2;21;8;1
2029;6,00;0;22;8;1
2030;3,00;1;22;8;1
2031;1,00;2;22;8;1
2032;0,00;0;23;8;1
2033;0,00;1;23;8;1
2034;0,00;2;23;8;1
2035;1,00;0;24;8;1
2036;0,00;1;24;8;1
2037;0,00;2;24;8;1
2038;0,00;0;25;8;1
2039;0,00;1;25;8;1
2040;0,00;2;25;8;1
2041;1,00;0;26;8;1
2042;0,00;1;26;8;1
2043;1,00;2;26;8;1
2044;0,00;0;27;8;1
2045;0,00;1;27;8;1
2046;1,00;2;27;8;1
2047;2,00;0;28;8;1
2048;1,00;1;28;8;1
2049;3,00;2;28;8;1
2050;1,00;0;29;8;1
2051;0,00;1;29;8;1
2052;1,00;2;29;8;1
2053;2,00;0;30;8;1
2054;2,00;1;30;8;1
2055;2,00;2;30;8;1
2056;6,00;0;31;8;1
2057;8,00;1;31;8;1
2058;9,00;2;31;8;1
2059;5,00;0;32;8;1
2060;3,00;1;32;8;1
2061;4,00;2;32;8;1
2062;0,00;1;33;8;1
2063;0,00;2;33;8;1
2064;0,00;2;34;8;1
2065;7,00;0;0;11;1
2066;9,00;1;0;11;1
2067;7,00;2;0;11;1
2068;6,00;0;1;11;1
2069;4,00;1;1;11;1
2070;9,00;2;1;11;1
2071;85,00;0;2;11;1
2072;79,00;1;2;11;1
2073;75,00;2;2;11;1
2074;11,00;0;3;11;1
2075;8,00;1;3;11;1
2076;13,00;2;3;11;1
2077;90,00;0;4;11;1
2078;67,00;1;4;11;1
2079;65,00;2;4;11;1
2080;7,00;0;5;11;1
2081;10,00;1;5;11;1
2082;5,00;2;5;11;1
2083;4,00;0;6;11;1
2084;5,00;1;6;11;1
2085;3,00;2;6;11;1
2086;33,00;0;7;11;1
2087;34,00;1;7;11;1
2088;35,00;2;7;11;1
2089;8,00;0;8;11;1
2090;7,00;1;8;11;1
2091;4,00;2;8;11;1
2092;14,00;0;9;11;1
2093;8,00;1;9;11;1
2094;13,00;2;9;11;1
2095;15,00;0;10;11;1
2096;18,00;1;10;11;1
2097;13,00;2;10;11;1
2098;11,00;0;11;11;1
2099;8,00;1;11;11;1
2100;12,00;2;11;11;1
2101;14,00;0;12;11;1
2102;9,00;1;12;11;1
2103;5,00;2;12;11;1
2104;3,00;0;13;11;1
2105;3,00;1;13;11;1
2106;1,00;2;13;11;1
2107;0,00;0;14;11;1
2108;21,00;0;15;11;1
2109;14,00;1;15;11;1
2110;26,00;2;15;11;1
2111;17,00;0;16;11;1
2112;17,00;1;16;11;1
2113;20,00;2;16;11;1
2114;3,00;0;17;11;1
2115;6,00;1;17;11;1
2116;7,00;2;17;11;1
2117;23,00;0;18;11;1
2118;15,00;1;18;11;1
2119;20,00;2;18;11;1
2120;24,00;0;19;11;1
2121;19,00;1;19;11;1
2122;32,00;2;19;11;1
2123;40,00;0;20;11;1
2124;24,00;1;20;11;1
2125;19,00;2;20;11;1
2126;4,00;0;21;11;1
2127;5,00;1;21;11;1
2128;6,00;2;21;11;1
2129;29,00;0;22;11;1
2130;12,00;1;22;11;1
2131;17,00;2;22;11;1
2132;0,00;0;23;11;1
2133;1,00;1;23;11;1
2134;0,00;2;23;11;1
2135;4,00;0;24;11;1
2136;2,00;1;24;11;1
2137;1,00;2;24;11;1
2138;0,00;0;25;11;1
2139;0,00;1;25;11;1
2140;0,00;2;25;11;1
2141;0,00;0;26;11;1
2142;1,00;1;26;11;1
2143;0,00;2;26;11;1
2144;16,00;0;27;11;1
2145;12,00;1;27;11;1
2146;9,00;2;27;11;1
2147;4,00;0;28;11;1
2148;2,00;1;28;11;1
2149;7,00;2;28;11;1
2150;0,00;0;29;11;1
2151;0,00;1;29;11;1
2152;0,00;2;29;11;1
2153;2,00;0;30;11;1
2154;0,00;1;30;11;1
2155;0,00;2;30;11;1
2156;113,00;0;31;11;1
2157;132,00;1;31;11;1
2158;102,00;2;31;11;1
2159;13,00;0;32;11;1
2160;11,00;1;32;11;1
2161;16,00;2;32;11;1
2162;0,00;1;33;11;1
2163;0,00;2;33;11;1
2164;0,00;2;34;11;1
2165;1,00;0;0;12;1
2166;0,00;1;0;12;1
2167;0,00;2;0;12;1
2168;0,00;0;1;12;1
2169;0,00;1;1;12;1
2170;0,00;2;1;12;1
2171;0,00;0;2;12;1
2172;0,00;1;2;12;1
2173;0,00;2;2;12;1
2174;0,00;0;3;12;1
2175;0,00;1;3;12;1
2176;2,00;2;3;12;1
2177;5,00;0;4;12;1
2178;1,00;1;4;12;1
2179;3,00;2;4;12;1
2180;0,00;0;5;12;1
2181;0,00;1;5;12;1
2182;0,00;2;5;12;1
2183;0,00;0;6;12;1
2184;0,00;1;6;12;1
2185;0,00;2;6;12;1
2186;0,00;0;7;12;1
2187;0,00;1;7;12;1
2188;0,00;2;7;12;1
2189;0,00;0;8;12;1
2190;0,00;1;8;12;1
2191;0,00;2;8;12;1
2192;0,00;0;9;12;1
2193;0,00;1;9;12;1
2194;0,00;2;9;12;1
2195;1,00;0;10;12;1
2196;0,00;1;10;12;1
2197;2,00;2;10;12;1
2198;0,00;0;11;12;1
2199;0,00;1;11;12;1
2200;0,00;2;11;12;1
2201;0,00;0;12;12;1
2202;0,00;1;12;12;1
2203;0,00;2;12;12;1
2204;0,00;0;13;12;1
2205;0,00;1;13;12;1
2206;0,00;2;13;12;1
2207;0,00;0;14;12;1
2208;0,00;0;15;12;1
2209;0,00;1;15;12;1
2210;0,00;2;15;12;1
2211;0,00;0;16;12;1
2212;0,00;1;16;12;1
2213;0,00;2;16;12;1
2214;0,00;0;17;12;1
2215;0,00;1;17;12;1
2216;1,00;2;17;12;1
2217;0,00;0;18;12;1
2218;0,00;1;18;12;1
2219;0,00;2;18;12;1
2220;0,00;0;19;12;1
2221;0,00;1;19;12;1
2222;0,00;2;19;12;1
2223;0,00;0;20;12;1
2224;0,00;1;20;12;1
2225;0,00;2;20;12;1
2226;0,00;0;21;12;1
2227;0,00;1;21;12;1
2228;0,00;2;21;12;1
2229;0,00;0;22;12;1
2230;0,00;1;22;12;1
2231;0,00;2;22;12;1
2232;0,00;0;23;12;1
2233;0,00;1;23;12;1
2234;0,00;2;23;12;1
2235;0,00;0;24;12;1
2236;0,00;1;24;12;1
2237;0,00;2;24;12;1
2238;0,00;0;25;12;1
2239;0,00;1;25;12;1
2240;0,00;2;25;12;1
2241;0,00;0;26;12;1
2242;0,00;1;26;12;1
2243;0,00;2;26;12;1
2244;0,00;0;27;12;1
2245;0,00;1;27;12;1
2246;0,00;2;27;12;1
2247;0,00;0;28;12;1
2248;0,00;1;28;12;1
2249;0,00;2;28;12;1
2250;0,00;0;29;12;1
2251;0,00;1;29;12;1
2252;0,00;2;29;12;1
2253;0,00;0;30;12;1
2254;0,00;1;30;12;1
2255;0,00;2;30;12;1
2256;1,00;0;31;12;1
2257;0,00;1;31;12;1
2258;0,00;2;31;12;1
2259;0,00;0;32;12;1
2260;0,00;1;32;12;1
2261;0,00;2;32;12;1
2262;0,00;1;33;12;1
2263;0,00;2;33;12;1
2264;0,00;2;34;12;1
